Company,Year,Product,Count,Name,Rank
BANK OF AMERICA NA,2012,Bank account or service,2037,Bank of America,1
BANK OF AMERICA NA,2013,Bank account or service,2195,Bank of America,1
BANK OF AMERICA NA,2014,Bank account or service,2427,Bank of America,1
BANK OF AMERICA NA,2015,Bank account or service,2925,Bank of America,1
BANK OF AMERICA NA,2016,Bank account or service,3244,Bank of America,1
BANK OF AMERICA NA,2017,Bank account or service,1088,Bank of America,1
WELLS FARGO BANK NA,2012,Bank account or service,2271,Wells Fargo,2
WELLS FARGO BANK NA,2013,Bank account or service,2392,Wells Fargo,2
WELLS FARGO BANK NA,2014,Bank account or service,2363,Wells Fargo,2
WELLS FARGO BANK NA,2015,Bank account or service,2329,Wells Fargo,2
WELLS FARGO BANK NA,2016,Bank account or service,3065,Wells Fargo,2
WELLS FARGO BANK NA,2017,Bank account or service,915,Wells Fargo,2
JPMORGAN CHASE CO,2012,Bank account or service,1320,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Bank account or service,1420,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Bank account or service,1666,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Bank account or service,2006,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Bank account or service,2581,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Bank account or service,823,JPMorgan Chase,3
CITIBANK NA,2012,Bank account or service,357,Citibank,4
CITIBANK NA,2013,Bank account or service,408,Citibank,4
CITIBANK NA,2014,Bank account or service,494,Citibank,4
CITIBANK NA,2015,Bank account or service,598,Citibank,4
CITIBANK NA,2016,Bank account or service,2091,Citibank,4
CITIBANK NA,2017,Bank account or service,502,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Bank account or service,442,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Bank account or service,429,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Bank account or service,370,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Bank account or service,448,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Bank account or service,570,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Bank account or service,186,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Bank account or service,5,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Bank account or service,19,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Bank account or service,18,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Bank account or service,13,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Bank account or service,6,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Bank account or service,1,Ocwen Loan Servicing,6
US BANCORP,2012,Bank account or service,479,US Bancorp,7
US BANCORP,2013,Bank account or service,619,US Bancorp,7
US BANCORP,2014,Bank account or service,716,US Bancorp,7
US BANCORP,2015,Bank account or service,750,US Bancorp,7
US BANCORP,2016,Bank account or service,891,US Bancorp,7
US BANCORP,2017,Bank account or service,271,US Bancorp,7
SYNCHRONY BANK,2012,Bank account or service,71,Synchrony Bank,8
SYNCHRONY BANK,2013,Bank account or service,82,Synchrony Bank,8
SYNCHRONY BANK,2014,Bank account or service,129,Synchrony Bank,8
SYNCHRONY BANK,2015,Bank account or service,183,Synchrony Bank,8
SYNCHRONY BANK,2016,Bank account or service,221,Synchrony Bank,8
SYNCHRONY BANK,2017,Bank account or service,60,Synchrony Bank,8
PNC Bank NA,2012,Bank account or service,597,PNC Bank,9
PNC Bank NA,2013,Bank account or service,558,PNC Bank,9
PNC Bank NA,2014,Bank account or service,663,PNC Bank,9
PNC Bank NA,2015,Bank account or service,652,PNC Bank,9
PNC Bank NA,2016,Bank account or service,766,PNC Bank,9
PNC Bank NA,2017,Bank account or service,255,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Bank account or service,237,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Bank account or service,174,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Bank account or service,152,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Bank account or service,180,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Bank account or service,186,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Bank account or service,89,HSBC,10
Navient Solutions LLC,2012,Bank account or service,1,Navient,11
Navient Solutions LLC,2013,Bank account or service,2,Navient,11
Navient Solutions LLC,2014,Bank account or service,7,Navient,11
Navient Solutions LLC,2015,Bank account or service,1,Navient,11
Navient Solutions LLC,2016,Bank account or service,3,Navient,11
Navient Solutions LLC,2017,Bank account or service,1,Navient,11
SUNTRUST BANKS INC,2012,Bank account or service,326,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Bank account or service,395,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Bank account or service,427,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Bank account or service,552,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Bank account or service,669,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Bank account or service,190,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Bank account or service,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Bank account or service,7,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Bank account or service,5,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Bank account or service,7,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Bank account or service,7,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Bank account or service,3,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Bank account or service,27,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Bank account or service,47,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Bank account or service,91,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Bank account or service,96,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Bank account or service,139,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Bank account or service,47,American Express,14
DISCOVER BANK,2012,Bank account or service,35,Discover Bank,15
DISCOVER BANK,2013,Bank account or service,39,Discover Bank,15
DISCOVER BANK,2014,Bank account or service,57,Discover Bank,15
DISCOVER BANK,2015,Bank account or service,113,Discover Bank,15
DISCOVER BANK,2016,Bank account or service,204,Discover Bank,15
DISCOVER BANK,2017,Bank account or service,39,Discover Bank,15
Ditech Financial LLC,2012,Bank account or service,1,Ditech,16
Ditech Financial LLC,2013,Bank account or service,6,Ditech,16
Ditech Financial LLC,2014,Bank account or service,8,Ditech,16
Ditech Financial LLC,2015,Bank account or service,7,Ditech,16
Ditech Financial LLC,2016,Bank account or service,6,Ditech,16
Ditech Financial LLC,2017,Bank account or service,5,Ditech,16
EXPERIAN DELAWARE GP,2012,Bank account or service,2,Equifax,17
EXPERIAN DELAWARE GP,2013,Bank account or service,5,Experian,17
EXPERIAN DELAWARE GP,2014,Bank account or service,3,Experian,17
EXPERIAN DELAWARE GP,2015,Bank account or service,3,Experian,17
EXPERIAN DELAWARE GP,2016,Bank account or service,6,Experian,17
EXPERIAN DELAWARE GP,2017,Bank account or service,3,Experian,17
EQUIFAX INC,2012,Bank account or service,1,Equifax,18
EQUIFAX INC,2013,Bank account or service,3,Equifax,18
EQUIFAX INC,2014,Bank account or service,5,Equifax,18
EQUIFAX INC,2015,Bank account or service,1,Equifax,18
EQUIFAX INC,2016,Bank account or service,3,Equifax,18
EQUIFAX INC,2017,Bank account or service,1,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Bank account or service,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Bank account or service,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Bank account or service,4,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Bank account or service,2,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Bank account or service,4,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Bank account or service,3,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Bank account or service,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Bank account or service,6,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Bank account or service,9,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Bank account or service,1,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Bank account or service,2,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Bank account or service,0,Encore Capital Group,20
BANK OF AMERICA NA,2012,Checking or savings account,0,Bank of America,1
BANK OF AMERICA NA,2013,Checking or savings account,0,Bank of America,1
BANK OF AMERICA NA,2014,Checking or savings account,0,Bank of America,1
BANK OF AMERICA NA,2015,Checking or savings account,0,Bank of America,1
BANK OF AMERICA NA,2016,Checking or savings account,0,Bank of America,1
BANK OF AMERICA NA,2017,Checking or savings account,162,Bank of America,1
WELLS FARGO BANK NA,2012,Checking or savings account,0,Wells Fargo,2
WELLS FARGO BANK NA,2013,Checking or savings account,0,Wells Fargo,2
WELLS FARGO BANK NA,2014,Checking or savings account,0,Wells Fargo,2
WELLS FARGO BANK NA,2015,Checking or savings account,0,Wells Fargo,2
WELLS FARGO BANK NA,2016,Checking or savings account,0,Wells Fargo,2
WELLS FARGO BANK NA,2017,Checking or savings account,136,Wells Fargo,2
JPMORGAN CHASE CO,2012,Checking or savings account,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Checking or savings account,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Checking or savings account,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Checking or savings account,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Checking or savings account,0,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Checking or savings account,159,JPMorgan Chase,3
CITIBANK NA,2012,Checking or savings account,0,Citibank,4
CITIBANK NA,2013,Checking or savings account,0,Citibank,4
CITIBANK NA,2014,Checking or savings account,0,Citibank,4
CITIBANK NA,2015,Checking or savings account,0,Citibank,4
CITIBANK NA,2016,Checking or savings account,0,Citibank,4
CITIBANK NA,2017,Checking or savings account,47,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Checking or savings account,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Checking or savings account,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Checking or savings account,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Checking or savings account,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Checking or savings account,0,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Checking or savings account,22,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Checking or savings account,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Checking or savings account,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Checking or savings account,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Checking or savings account,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Checking or savings account,0,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Checking or savings account,0,Ocwen Loan Servicing,6
US BANCORP,2012,Checking or savings account,0,US Bancorp,7
US BANCORP,2013,Checking or savings account,0,US Bancorp,7
US BANCORP,2014,Checking or savings account,0,US Bancorp,7
US BANCORP,2015,Checking or savings account,0,US Bancorp,7
US BANCORP,2016,Checking or savings account,0,US Bancorp,7
US BANCORP,2017,Checking or savings account,43,US Bancorp,7
SYNCHRONY BANK,2012,Checking or savings account,0,Synchrony Bank,8
SYNCHRONY BANK,2013,Checking or savings account,0,Synchrony Bank,8
SYNCHRONY BANK,2014,Checking or savings account,0,Synchrony Bank,8
SYNCHRONY BANK,2015,Checking or savings account,0,Synchrony Bank,8
SYNCHRONY BANK,2016,Checking or savings account,0,Synchrony Bank,8
SYNCHRONY BANK,2017,Checking or savings account,3,Synchrony Bank,8
PNC Bank NA,2012,Checking or savings account,0,PNC Bank,9
PNC Bank NA,2013,Checking or savings account,0,PNC Bank,9
PNC Bank NA,2014,Checking or savings account,0,PNC Bank,9
PNC Bank NA,2015,Checking or savings account,0,PNC Bank,9
PNC Bank NA,2016,Checking or savings account,0,PNC Bank,9
PNC Bank NA,2017,Checking or savings account,26,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Checking or savings account,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Checking or savings account,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Checking or savings account,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Checking or savings account,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Checking or savings account,0,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Checking or savings account,7,HSBC,10
Navient Solutions LLC,2012,Checking or savings account,0,Navient,11
Navient Solutions LLC,2013,Checking or savings account,0,Navient,11
Navient Solutions LLC,2014,Checking or savings account,0,Navient,11
Navient Solutions LLC,2015,Checking or savings account,0,Navient,11
Navient Solutions LLC,2016,Checking or savings account,0,Navient,11
Navient Solutions LLC,2017,Checking or savings account,0,Navient,11
SUNTRUST BANKS INC,2012,Checking or savings account,0,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Checking or savings account,0,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Checking or savings account,0,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Checking or savings account,0,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Checking or savings account,0,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Checking or savings account,31,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Checking or savings account,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Checking or savings account,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Checking or savings account,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Checking or savings account,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Checking or savings account,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Checking or savings account,0,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Checking or savings account,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Checking or savings account,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Checking or savings account,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Checking or savings account,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Checking or savings account,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Checking or savings account,3,American Express,14
DISCOVER BANK,2012,Checking or savings account,0,Discover Bank,15
DISCOVER BANK,2013,Checking or savings account,0,Discover Bank,15
DISCOVER BANK,2014,Checking or savings account,0,Discover Bank,15
DISCOVER BANK,2015,Checking or savings account,0,Discover Bank,15
DISCOVER BANK,2016,Checking or savings account,0,Discover Bank,15
DISCOVER BANK,2017,Checking or savings account,4,Discover Bank,15
Ditech Financial LLC,2012,Checking or savings account,0,Ditech,16
Ditech Financial LLC,2013,Checking or savings account,0,Ditech,16
Ditech Financial LLC,2014,Checking or savings account,0,Ditech,16
Ditech Financial LLC,2015,Checking or savings account,0,Ditech,16
Ditech Financial LLC,2016,Checking or savings account,0,Ditech,16
Ditech Financial LLC,2017,Checking or savings account,0,Ditech,16
EXPERIAN DELAWARE GP,2012,Checking or savings account,0,Experian,17
EXPERIAN DELAWARE GP,2013,Checking or savings account,0,Experian,17
EXPERIAN DELAWARE GP,2014,Checking or savings account,0,Experian,17
EXPERIAN DELAWARE GP,2015,Checking or savings account,0,Experian,17
EXPERIAN DELAWARE GP,2016,Checking or savings account,0,Experian,17
EXPERIAN DELAWARE GP,2017,Checking or savings account,0,Experian,17
EQUIFAX INC,2012,Checking or savings account,0,Equifax,18
EQUIFAX INC,2013,Checking or savings account,0,Equifax,18
EQUIFAX INC,2014,Checking or savings account,0,Equifax,18
EQUIFAX INC,2015,Checking or savings account,0,Equifax,18
EQUIFAX INC,2016,Checking or savings account,0,Equifax,18
EQUIFAX INC,2017,Checking or savings account,0,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Checking or savings account,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Checking or savings account,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Checking or savings account,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Checking or savings account,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Checking or savings account,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Checking or savings account,0,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Checking or savings account,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Checking or savings account,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Checking or savings account,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Checking or savings account,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Checking or savings account,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Checking or savings account,0,Encore Capital Group,20
BANK OF AMERICA NA,2012,Consumer loan,127,Bank of America,1
BANK OF AMERICA NA,2013,Consumer loan,124,Bank of America,1
BANK OF AMERICA NA,2014,Consumer loan,103,Bank of America,1
BANK OF AMERICA NA,2015,Consumer loan,144,Bank of America,1
BANK OF AMERICA NA,2016,Consumer loan,134,Bank of America,1
BANK OF AMERICA NA,2017,Consumer loan,49,Bank of America,1
WELLS FARGO BANK NA,2012,Consumer loan,376,Wells Fargo,2
WELLS FARGO BANK NA,2013,Consumer loan,366,Wells Fargo,2
WELLS FARGO BANK NA,2014,Consumer loan,403,Wells Fargo,2
WELLS FARGO BANK NA,2015,Consumer loan,496,Wells Fargo,2
WELLS FARGO BANK NA,2016,Consumer loan,648,Wells Fargo,2
WELLS FARGO BANK NA,2017,Consumer loan,239,Wells Fargo,2
JPMORGAN CHASE CO,2012,Consumer loan,134,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Consumer loan,167,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Consumer loan,136,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Consumer loan,213,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Consumer loan,277,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Consumer loan,102,JPMorgan Chase,3
CITIBANK NA,2012,Consumer loan,87,Citibank,4
CITIBANK NA,2013,Consumer loan,107,Citibank,4
CITIBANK NA,2014,Consumer loan,197,Citibank,4
CITIBANK NA,2015,Consumer loan,252,Citibank,4
CITIBANK NA,2016,Consumer loan,95,Citibank,4
CITIBANK NA,2017,Consumer loan,27,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Consumer loan,157,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Consumer loan,184,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Consumer loan,234,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Consumer loan,259,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Consumer loan,286,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2017,Consumer loan,92,Capital One,5
OCWEN LOAN SERVICING LLC,2012,Consumer loan,3,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2013,Consumer loan,3,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2014,Consumer loan,7,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2015,Consumer loan,15,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2016,Consumer loan,4,Ocwen Loan Servicing,6
OCWEN LOAN SERVICING LLC,2017,Consumer loan,0,Ocwen Loan Servicing,6
US BANCORP,2012,Consumer loan,69,US Bancorp,7
US BANCORP,2013,Consumer loan,85,US Bancorp,7
US BANCORP,2014,Consumer loan,116,US Bancorp,7
US BANCORP,2015,Consumer loan,124,US Bancorp,7
US BANCORP,2016,Consumer loan,136,US Bancorp,7
US BANCORP,2017,Consumer loan,44,US Bancorp,7
SYNCHRONY BANK,2012,Consumer loan,50,Synchrony Bank,8
SYNCHRONY BANK,2013,Consumer loan,51,Synchrony Bank,8
SYNCHRONY BANK,2014,Consumer loan,158,Synchrony Bank,8
SYNCHRONY BANK,2015,Consumer loan,203,Synchrony Bank,8
SYNCHRONY BANK,2016,Consumer loan,165,Synchrony Bank,8
SYNCHRONY BANK,2017,Consumer loan,55,Synchrony Bank,8
PNC Bank NA,2012,Consumer loan,46,PNC Bank,9
PNC Bank NA,2013,Consumer loan,49,PNC Bank,9
PNC Bank NA,2014,Consumer loan,65,PNC Bank,9
PNC Bank NA,2015,Consumer loan,70,PNC Bank,9
PNC Bank NA,2016,Consumer loan,75,PNC Bank,9
PNC Bank NA,2017,Consumer loan,30,PNC Bank,9
HSBC NORTH AMERICA HOLDINGS INC,2012,Consumer loan,46,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2013,Consumer loan,51,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2014,Consumer loan,31,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2015,Consumer loan,32,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2016,Consumer loan,19,HSBC,10
HSBC NORTH AMERICA HOLDINGS INC,2017,Consumer loan,11,HSBC,10
Navient Solutions LLC,2012,Consumer loan,4,Navient,11
Navient Solutions LLC,2013,Consumer loan,0,Navient,11
Navient Solutions LLC,2014,Consumer loan,7,Navient,11
Navient Solutions LLC,2015,Consumer loan,8,Navient,11
Navient Solutions LLC,2016,Consumer loan,13,Navient,11
Navient Solutions LLC,2017,Consumer loan,4,Navient,11
SUNTRUST BANKS INC,2012,Consumer loan,27,SunTrust Banks,12
SUNTRUST BANKS INC,2013,Consumer loan,42,SunTrust Banks,12
SUNTRUST BANKS INC,2014,Consumer loan,51,SunTrust Banks,12
SUNTRUST BANKS INC,2015,Consumer loan,57,SunTrust Banks,12
SUNTRUST BANKS INC,2016,Consumer loan,58,SunTrust Banks,12
SUNTRUST BANKS INC,2017,Consumer loan,23,SunTrust Banks,12
NATIONSTAR MORTGAGE,2012,Consumer loan,0,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2013,Consumer loan,1,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2014,Consumer loan,4,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2015,Consumer loan,4,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2016,Consumer loan,4,Nationstar Mortgage,13
NATIONSTAR MORTGAGE,2017,Consumer loan,0,Nationstar Mortgage,13
AMERICAN EXPRESS CENTURION BANK,2012,Consumer loan,0,American Express,14
AMERICAN EXPRESS CENTURION BANK,2013,Consumer loan,1,American Express,14
AMERICAN EXPRESS CENTURION BANK,2014,Consumer loan,1,American Express,14
AMERICAN EXPRESS CENTURION BANK,2015,Consumer loan,7,American Express,14
AMERICAN EXPRESS CENTURION BANK,2016,Consumer loan,5,American Express,14
AMERICAN EXPRESS CENTURION BANK,2017,Consumer loan,3,American Express,14
DISCOVER BANK,2012,Consumer loan,4,Discover Bank,15
DISCOVER BANK,2013,Consumer loan,4,Discover Bank,15
DISCOVER BANK,2014,Consumer loan,16,Discover Bank,15
DISCOVER BANK,2015,Consumer loan,36,Discover Bank,15
DISCOVER BANK,2016,Consumer loan,49,Discover Bank,15
DISCOVER BANK,2017,Consumer loan,14,Discover Bank,15
Ditech Financial LLC,2012,Consumer loan,2,Ditech,16
Ditech Financial LLC,2013,Consumer loan,6,Ditech,16
Ditech Financial LLC,2014,Consumer loan,21,Ditech,16
Ditech Financial LLC,2015,Consumer loan,32,Ditech,16
Ditech Financial LLC,2016,Consumer loan,31,Ditech,16
Ditech Financial LLC,2017,Consumer loan,6,Ditech,16
EXPERIAN DELAWARE GP,2012,Consumer loan,1,Experian,17
EXPERIAN DELAWARE GP,2013,Consumer loan,3,Experian,17
EXPERIAN DELAWARE GP,2014,Consumer loan,6,Experian,17
EXPERIAN DELAWARE GP,2015,Consumer loan,2,Experian,17
EXPERIAN DELAWARE GP,2016,Consumer loan,16,Experian,17
EXPERIAN DELAWARE GP,2017,Consumer loan,12,Experian,17
EQUIFAX INC,2012,Consumer loan,1,Equifax,18
EQUIFAX INC,2013,Consumer loan,5,Equifax,18
EQUIFAX INC,2014,Consumer loan,9,Equifax,18
EQUIFAX INC,2015,Consumer loan,8,Equifax,18
EQUIFAX INC,2016,Consumer loan,22,Equifax,18
EQUIFAX INC,2017,Consumer loan,10,Equifax,18
TRANSUNION INTERMEDIATE HOLDINGS INC,2012,Consumer loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2013,Consumer loan,0,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2014,Consumer loan,4,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2015,Consumer loan,2,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2016,Consumer loan,15,TransUnion,19
TRANSUNION INTERMEDIATE HOLDINGS INC,2017,Consumer loan,7,TransUnion,19
ENCORE CAPITAL GROUP INC,2012,Consumer loan,0,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2013,Consumer loan,3,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2014,Consumer loan,15,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2015,Consumer loan,28,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2016,Consumer loan,22,Encore Capital Group,20
ENCORE CAPITAL GROUP INC,2017,Consumer loan,12,Encore Capital Group,20
BANK OF AMERICA NA,2012,Credit card,2085,Bank of America,1
BANK OF AMERICA NA,2013,Credit card,1498,Bank of America,1
BANK OF AMERICA NA,2014,Credit card,1333,Bank of America,1
BANK OF AMERICA NA,2015,Credit card,1645,Bank of America,1
BANK OF AMERICA NA,2016,Credit card,1792,Bank of America,1
BANK OF AMERICA NA,2017,Credit card,596,Bank of America,1
WELLS FARGO BANK NA,2012,Credit card,663,Wells Fargo,2
WELLS FARGO BANK NA,2013,Credit card,632,Wells Fargo,2
WELLS FARGO BANK NA,2014,Credit card,672,Wells Fargo,2
WELLS FARGO BANK NA,2015,Credit card,709,Wells Fargo,2
WELLS FARGO BANK NA,2016,Credit card,1020,Wells Fargo,2
WELLS FARGO BANK NA,2017,Credit card,308,Wells Fargo,2
JPMORGAN CHASE CO,2012,Credit card,1954,JPMorgan Chase,3
JPMORGAN CHASE CO,2013,Credit card,1498,JPMorgan Chase,3
JPMORGAN CHASE CO,2014,Credit card,1590,JPMorgan Chase,3
JPMORGAN CHASE CO,2015,Credit card,1902,JPMorgan Chase,3
JPMORGAN CHASE CO,2016,Credit card,2476,JPMorgan Chase,3
JPMORGAN CHASE CO,2017,Credit card,760,JPMorgan Chase,3
CITIBANK NA,2012,Credit card,2984,Citibank,4
CITIBANK NA,2013,Credit card,2527,Citibank,4
CITIBANK NA,2014,Credit card,2393,Citibank,4
CITIBANK NA,2015,Credit card,2986,Citibank,4
CITIBANK NA,2016,Credit card,4420,Citibank,4
CITIBANK NA,2017,Credit card,1271,Citibank,4
CAPITAL ONE FINANCIAL CORPORATION,2012,Credit card,3063,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2013,Credit card,2222,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2014,Credit card,1918,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2015,Credit card,2168,Capital One,5
CAPITAL ONE FINANCIAL CORPORATION,2016,Credit card,2463,Capital One,5
